Details,Posting Date,Description,Amount,Type,Balance
DEBIT,8/22/2019,CHICK-FIL-A #03191 PHOENIX AZ                08/20,-8.24,DEBIT_CARD,2316.33
DEBIT,8/21/2019,USCONNECT ACEVN VEND  N TEMPE AZ             08/21,-1,DEBIT_CARD,2324.57
DEBIT,8/20/2019,FRY'S FOOD DRG 129 PHOENIX AZ                08/19,-30.53,DEBIT_CARD,2325.57
DEBIT,8/20/2019,CVS/PHARMACY #08914 PHOENIX AZ               08/19,-7.88,DEBIT_CARD,2356.1
CREDIT,8/20/2019,VENMO            CASHOUT                    PPD ID: 5264681992,100,ACH_CREDIT,2363.98
DEBIT,8/19/2019,LORENZO'S PIZZA SCOTTSDALE AZ                08/18,-44.26,DEBIT_CARD,2263.98
DEBIT,8/19/2019,PP*GRAYHAWKSCO SCOTTSDALE AZ                 08/18,-3.35,DEBIT_CARD,2308.24
DEBIT,8/19/2019,TEAMTREEHOUSE.COM 800-928-2130 FL            08/18,-25,DEBIT_CARD,2311.59
DEBIT,8/19/2019,USCONNECT ACEVN VEND  N TEMPE AZ             08/18,-1,DEBIT_CARD,2336.59
DEBIT,8/19/2019,CHICK-FIL-A #03191 PHOENIX AZ                08/17,-8.24,DEBIT_CARD,2337.59
DEBIT,8/19/2019,CHEVRON 0213231 PHOENIX AZ                   08/17,-32.7,DEBIT_CARD,2345.83
DEBIT,8/19/2019,CULINARY DROPOUT PHOENIX AZ                  08/16,-24.63,DEBIT_CARD,2378.53
DEBIT,8/19/2019,THE ORVIS CO #699 PHOENIX AZ                 08/16,-55.7,DEBIT_CARD,2403.16
DEBIT,8/16/2019,VZWRLSS*BILL PAY VN 800-922-0204 FL          08/16,-132.03,DEBIT_CARD,2458.86
DEBIT,8/16/2019,DISCOVER         E-PAYMENT  2463            WEB ID: 2510020270,-843.61,ACH_DEBIT,2590.89
DEBIT,8/16/2019,PERMIT/CITATION PRKGS 805-562-8200 CA        08/15,-150,DEBIT_CARD,3434.5
DEBIT,8/16/2019,FRY'S FOOD DRG 129 PHOENIX AZ                08/15,-55.38,DEBIT_CARD,3584.5
CREDIT,8/16/2019,CVO HOLDING COMP DIRECT DEP                 PPD ID: 9111111101,1388.33,ACH_CREDIT,3639.88
DEBIT,8/15/2019,Online Payment 8540305739 To Auto Loan 5817 08/15,-233,LOAN_PMT,2251.55
DEBIT,8/15/2019,SHELL OIL 57442596607 HEBER AZ               08/14,-3.58,DEBIT_CARD,2484.55
DEBIT,8/15/2019,LOVE S COUNTRY00002105 ALBUQUERQUE NM        08/14,-2.09,DEBIT_CARD,2488.13
DEBIT,8/15/2019,SHELL OIL 57442462909 CASTLE ROCK CO         08/14,-7.12,DEBIT_CARD,2490.22
DEBIT,8/15/2019,LOAF N JUG #0048 FRISCO CO                   08/14,-35.46,DEBIT_CARD,2497.34
DEBIT,8/15/2019,LOS AMIGOS - VAIL VAIL CO                    08/13,-24,DEBIT_CARD,2532.8
CREDIT,8/15/2019,ATM CASH DEPOSIT 08/15 5041 N 16TH ST PHOENIX AZ,550,ATM,2556.8
DEBIT,8/14/2019,SHELL SERVICE S TRINIDAD CO                  08/14,-2.33,DEBIT_CARD,2006.8
DEBIT,8/14/2019,7-ELEVEN DENVER CO                           08/14,-9.56,DEBIT_CARD,2009.13
DEBIT,8/14/2019,7-ELEVEN DENVER CO                           08/14,-1.97,DEBIT_CARD,2018.69
DEBIT,8/14/2019,VAIL VALLEY ANGLERS EDWARDS CO               08/13,-105.86,DEBIT_CARD,2020.66
DEBIT,8/14/2019,VENDETTA'S RESTAURANT 970-4765070 CO         08/12,-23.5,DEBIT_CARD,2126.52
DEBIT,8/13/2019,SQ *BIG BEAR BISTRO Vail CO                  08/12,-5.88,DEBIT_CARD,2150.02
DEBIT,8/12/2019,THE MARKET AT V VAIL CO                      08/11,-24.54,DEBIT_CARD,2155.9
DEBIT,8/12/2019,VAIL VALLEY ANGLERS EDWARDS CO               08/11,-53.11,DEBIT_CARD,2180.44
DEBIT,8/12/2019,RAOCOPARKS&WILDLIFE CO DENVER CO TX          08/11,-41.75,DEBIT_CARD,2233.55
DEBIT,8/12/2019,CIRCLE K # 44138 PUEBLO CO                   08/09,-30.37,DEBIT_CARD,2275.3
DEBIT,8/12/2019,ALON 7-ELEVEN 1739 ALBUQUERQUE NM            08/09,-15.88,DEBIT_CARD,2305.67
DEBIT,8/12/2019,KT VAL GAS STATION PHOENIX AZ                08/08,-22.02,DEBIT_CARD,2321.55
CREDIT,8/12/2019,Online Transfer 8517860323 from Fifth Third Checking ######0462 transaction #: 8517860323 08/12,400,ACCT_XFER,2343.57
DEBIT,8/9/2019,SEI 23172 DENVER CO                          08/09,-3,DEBIT_CARD,1943.57
DEBIT,8/9/2019,LJM TRAVEL CENTE WAGON MOUND NM              08/09,-6.43,DEBIT_CARD,1946.57
DEBIT,8/9/2019,CIRCLE K 05030 FOUNTAIN HILL AZ              08/08,-4.44,DEBIT_CARD,1953
DEBIT,8/8/2019,TARGET        00032615 PHOENIX AZ            08/07,-11.48,DEBIT_CARD,1957.44
DEBIT,8/8/2019,CVS/PHARMACY #08914 PHOENIX AZ               08/07,-4.49,DEBIT_CARD,1968.92
DEBIT,8/8/2019,TATUM INTERNAL MEDICIN 602-4825444 AZ        08/06,-15,DEBIT_CARD,1973.41
DEBIT,8/8/2019,SPECTRUM DERMATOLOGY 000-0000000 AZ          08/06,-30,DEBIT_CARD,1988.41
DEBIT,8/7/2019,CAMELBACK VW MAZDA SUB PHOENIX AZ            08/07,-143.19,DEBIT_CARD,2018.41
DEBIT,8/7/2019,TST* SIP COFFEE & BEER PHOENIX AZ            08/06,-4.89,DEBIT_CARD,2161.6
DEBIT,8/6/2019,SANTAN BREWING CO PHOEN PHOENIX AZ           08/05,-29.44,DEBIT_CARD,2166.49
DEBIT,8/5/2019,The Trend at 51  Rent       98966600        WEB ID: 1861072180,-1195.5,ACH_DEBIT,2195.93
DEBIT,8/5/2019,FRYS FOOD DRG 129 PHOENIX AZ         926690  08/04,-55.89,DEBIT_CARD,3391.43
DEBIT,8/5/2019,CULINARY DROPOUT PHOENIX AZ                  08/03,-26.4,DEBIT_CARD,3447.32
DEBIT,8/5/2019,FRYS FOOD DRG 129 PHOENIX AZ         707317  08/03,-0.99,DEBIT_CARD,3473.72
DEBIT,8/5/2019,ELLY S BRUNCH & CAFE PH PHOENIX AZ           08/03,-29.27,DEBIT_CARD,3474.71
DEBIT,8/5/2019,TST* ZOOKZ - E CAMELBAC PHOENIX AZ           08/03,-14.27,DEBIT_CARD,3503.98
DEBIT,8/5/2019,LUCI'SHEALTHYMARKETPLAC PHOENIX AZ           08/03,-12.31,DEBIT_CARD,3518.25
DEBIT,8/2/2019,MACY'S      451 2410 BILTMORE FASH AZ014885  08/02,-54.3,DEBIT_CARD,3530.56
CREDIT,8/2/2019,VENMO            CASHOUT                    PPD ID: 5264681992,590,ACH_CREDIT,3584.86
CREDIT,8/2/2019,CVO HOLDING COMP DIRECT DEP                 PPD ID: 9111111101,1388.34,ACH_CREDIT,2994.86
DEBIT,8/1/2019,VENMO            PAYMENT    2325681921      WEB ID: 3264681992,-5,ACH_DEBIT,1606.52
DEBIT,8/1/2019,CULINARY DROPOUT PHOENIX AZ                  07/31,-30.79,DEBIT_CARD,1611.52
DEBIT,8/1/2019,CVS/PHARMACY #08914 PHOENIX AZ               07/31,-2.89,DEBIT_CARD,1642.31
DEBIT,8/1/2019,STARBUCKS STORE 06954 PHOENIX AZ             07/31,-3.2,DEBIT_CARD,1645.2
DEBIT,7/30/2019,WHOLEFDS CMA #10476 PHOENIX AZ               07/29,-14.28,DEBIT_CARD,1648.4
DEBIT,7/30/2019,CVS/PHARMACY #08914 PHOENIX AZ               07/29,-5.88,DEBIT_CARD,1662.68
DEBIT,7/29/2019,EXXONMOBIL    99583809 PHOENIX AZ            07/28,-42.56,DEBIT_CARD,1668.56
DEBIT,7/29/2019,TARGET        00032615 PHOENIX AZ            07/28,-3.98,DEBIT_CARD,1711.12
DEBIT,7/26/2019,VENMO            PAYMENT    2302338752      WEB ID: 3264681992,-20,ACH_DEBIT,1715.1
DEBIT,7/25/2019,Online Payment 8467858263 To Auto Loan 5817 07/25,-200,LOAN_PMT,1735.1
CREDIT,7/25/2019,Online Transfer 8459851474 from Fifth Third Checking ######0462 transaction #: 8459851474 07/25,200,ACCT_XFER,1935.1
DEBIT,7/24/2019,APS electric pmt PAYMENT    3518057919      WEB ID: 1860011170,-207.41,ACH_DEBIT,1735.1
DEBIT,7/23/2019,A. WILLIAM CHOULES DDS PHOENIX AZ            07/22,-25,DEBIT_CARD,1942.51
CREDIT,7/23/2019,VENMO            CASHOUT                    PPD ID: 5264681992,80,ACH_CREDIT,1967.51
CREDIT,7/19/2019,CVO HOLDING COMP DIRECT DEP                 PPD ID: 9111111101,1388.33,ACH_CREDIT,1887.51
DEBIT,7/17/2019,SPROUTS FARMERS MAR PHOENIX AZ               07/15,-11.64,DEBIT_CARD,499.18
DEBIT,7/17/2019,LUCI'SHEALTHYMARKETPLAC PHOENIX AZ           07/16,-3.97,DEBIT_CARD,510.82
DEBIT,7/16/2019,CVS/PHARMACY #08914 PHOENIX AZ               07/15,-1.89,DEBIT_CARD,514.79
DEBIT,7/16/2019,SPOONZ CAFE PHOENIX AZ                       07/15,-3.53,DEBIT_CARD,516.68
DEBIT,7/15/2019,ELLY S BRUNCH & CAFE PH PHOENIX AZ           07/14,-26.72,DEBIT_CARD,520.21
CREDIT,7/12/2019,Online Transfer 8418320781 from PNC Savings ######6191 transaction #: 8418320781 07/12,500,ACCT_XFER,546.93
DEBIT,7/11/2019,FRY'S FOOD DRG 129 PHOENIX AZ                07/10,-20.46,DEBIT_CARD,46.93
DEBIT,7/8/2019,Online Payment 8411226664 To Auto Loan 5817 07/08,-432.61,LOAN_PMT,67.39
CREDIT,7/8/2019,Online Transfer 8396747710 from Fifth Third Checking ######0462 transaction #: 8396747710 07/08,500,ACCT_XFER,500
